,timestamps,emotions
7093,1649458648,4
7094,1649458678,4
7095,1649458708,4
7096,1649458738,4
7097,1649458768,4
7098,1649458798,4
7099,1649458828,4
7100,1649458858,4
7101,1649458888,4
7102,1649458918,4
7103,1649458948,4
7104,1649458978,4
7105,1649459008,4
7106,1649459038,4
7107,1649459068,4
7108,1649459098,4
7109,1649459128,4
7110,1649459158,4
7111,1649459188,4
7112,1649459218,4
7113,1649459248,4
7114,1649459278,4
7115,1649459308,4
7116,1649459338,4
7117,1649459368,4
7118,1649459398,4
7119,1649459428,4
7120,1649459458,4
7121,1649459488,4
7122,1649459518,4
7123,1649459548,4
7124,1649459578,4
7125,1649459608,4
7126,1649459638,1
7127,1649459668,1
7128,1649459698,1
7129,1649459728,1
7130,1649459758,1
7131,1649459788,1
7132,1649459818,1
7133,1649459848,1
7134,1649459878,1
7135,1649459908,1
7136,1649459938,1
7137,1649459968,1
7138,1649459998,1
7139,1649460028,1
7140,1649460058,1
7141,1649460088,1
7142,1649460118,1
7143,1649460148,1
7144,1649460178,1
7145,1649460208,1
7146,1649460238,1
7147,1649460268,1
7148,1649460298,1
7149,1649460328,1
7150,1649460358,1
7151,1649460388,1
7152,1649460418,1
7153,1649460448,1
7154,1649460478,1
7155,1649460508,1
7156,1649460538,1
7157,1649460568,1
7158,1649460598,1
7159,1649460628,1
7160,1649460658,1
7161,1649460688,1
7162,1649460718,1
7163,1649460748,1
7164,1649460778,1
7165,1649460808,1
7166,1649460838,1
7167,1649460868,1
7168,1649460898,1
7169,1649460928,1
7170,1649460958,1
7171,1649460988,1
7172,1649461018,1
7173,1649461048,1
7174,1649461078,1
7175,1649461108,1
7176,1649461138,1
7177,1649461168,1
7178,1649461198,1
7179,1649461228,1
7180,1649461258,1
7181,1649461288,1
7182,1649461318,1
7183,1649461348,1
7184,1649461378,3
7185,1649461408,3
7186,1649461438,3
7187,1649461468,3
7188,1649461498,3
7189,1649461528,3
7190,1649461558,3
7191,1649461588,3
7192,1649461618,3
7193,1649461648,3
7194,1649461678,3
7195,1649461708,3
7196,1649461738,3
7197,1649461768,3
7198,1649461798,3
7199,1649461828,3
7200,1649461858,3
7201,1649461888,3
7202,1649461918,3
7203,1649461948,3
7204,1649461978,3
7205,1649462008,3
7206,1649462038,1
7207,1649462068,1
7208,1649462098,1
7209,1649462128,1
7210,1649462158,1
7211,1649462188,1
7212,1649462218,1
7213,1649462248,1
7214,1649462278,1
7215,1649462308,1
7216,1649462338,1
7217,1649462368,1
7218,1649462398,1
7219,1649462428,1
7220,1649462458,1
7221,1649462488,1
7222,1649462518,1
7223,1649462548,1
7224,1649462578,1
7225,1649462608,1
7226,1649462638,1
7227,1649462668,1
7228,1649462698,1
7229,1649462728,1
7230,1649462758,1
7231,1649462788,1
7232,1649462818,1
7233,1649462848,1
7234,1649462878,1
7235,1649462908,1
7236,1649462938,1
7237,1649462968,1
7238,1649462998,1
7239,1649463028,1
7240,1649463058,1
7241,1649463088,1
7242,1649463118,1
7243,1649463148,1
7244,1649463178,1
7245,1649463208,1
7246,1649463238,1
7247,1649463268,1
7248,1649463298,1
7249,1649463328,1
7250,1649463358,1
7251,1649463388,1
7252,1649463418,1
7253,1649463448,1
7254,1649463478,1
7255,1649463508,1
7256,1649463538,1
7257,1649463568,1
7258,1649463598,1
7259,1649463628,1
7260,1649463658,1
7261,1649463688,1
7262,1649463718,1
7263,1649463748,1
7264,1649463778,4
7265,1649463808,4
7266,1649463838,4
7267,1649463868,4
7268,1649463898,4
7269,1649463928,4
7270,1649463958,4
7271,1649463988,4
7272,1649464018,4
7273,1649464048,4
7274,1649464078,4
7275,1649464108,4
7276,1649464138,4
7277,1649464168,4
7278,1649464198,4
7279,1649464228,4
7280,1649464258,4
7281,1649464288,4
7282,1649464318,4
7283,1649464348,4
7284,1649464378,4
7285,1649464408,4
7286,1649464438,4
7287,1649464468,4
7288,1649464498,4
7289,1649464528,4
7290,1649464558,4
7291,1649464588,4
7292,1649464618,4
7293,1649464648,4
7294,1649464678,4
7295,1649464708,4
7296,1649464738,4
7297,1649464768,4
7298,1649464798,4
7299,1649464828,4
7300,1649464858,4
7301,1649464888,4
7302,1649464918,4
7303,1649464948,4
7304,1649464978,4
7305,1649465008,4
7306,1649465038,4
7307,1649465068,4
7308,1649465098,4
7309,1649465128,4
7310,1649465158,4
7311,1649465188,4
7312,1649465218,4
7313,1649465248,4
7314,1649465278,4
7315,1649465308,4
7316,1649465338,4
7317,1649465368,4
7318,1649465398,4
7319,1649465428,4
7320,1649465458,4
7321,1649465488,4
7322,1649465518,4
7323,1649465548,4
7324,1649465578,4
7325,1649465608,4
7326,1649465638,4
7327,1649465668,4
7328,1649465698,4
7329,1649465728,4
7330,1649465758,4
7331,1649465788,4
7332,1649465818,4
7333,1649465848,4
7334,1649465878,4
7335,1649465908,4
7336,1649465938,4
7337,1649465968,4
7338,1649465998,4
7339,1649466028,4
7340,1649466058,4
7341,1649466088,4
7342,1649466118,4
7343,1649466148,4
7344,1649466178,4
7345,1649466208,4
7346,1649466238,4
7347,1649466268,4
7348,1649466298,4
7349,1649466328,4
7350,1649466358,4
7351,1649466388,4
7352,1649466418,4
7353,1649466448,4
7354,1649466478,4
7355,1649466508,4
7356,1649466538,4
7357,1649466568,4
7358,1649466598,4
7359,1649466628,4
7360,1649466658,4
7361,1649466688,4
7362,1649466718,4
7363,1649466748,4
7364,1649466778,4
7365,1649466808,4
7366,1649466838,4
7367,1649466868,4
7368,1649466898,4
7369,1649466928,4
7370,1649466958,4
7371,1649466988,4
7372,1649467018,4
7373,1649467048,4
7374,1649467078,4
7375,1649467108,4
7376,1649467138,4
7377,1649467168,4
7378,1649467198,4
7379,1649467228,4
7380,1649467258,4
7381,1649467288,4
7382,1649467318,4
7383,1649467348,4
7384,1649467378,4
7385,1649467408,4
7386,1649467438,4
7387,1649467468,4
7388,1649467498,3
7389,1649467528,3
7390,1649467558,3
7391,1649467588,3
7392,1649467618,3
7393,1649467648,3
7394,1649467678,3
7395,1649467708,3
7396,1649467738,3
7397,1649467768,3
7398,1649467798,3
7399,1649467828,3
7400,1649467858,3
7401,1649467888,3
7402,1649467918,3
7403,1649467948,3
7404,1649467978,3
7405,1649468008,3
7406,1649468038,3
7407,1649468068,3
7408,1649468098,3
7409,1649468128,3
7410,1649468158,3
7411,1649468188,3
7412,1649468218,3
7413,1649468248,3
7414,1649468278,3
7415,1649468308,3
7416,1649468338,3
7417,1649468368,3
7418,1649468398,3
7419,1649468428,3
7420,1649468458,3
7421,1649468488,3
7422,1649468518,3
7423,1649468548,3
7424,1649468578,3
7425,1649468608,3
7426,1649468638,3
7427,1649468668,3
7428,1649468698,3
7429,1649468728,3
7430,1649468758,3
7431,1649468788,3
7432,1649468818,3
7433,1649468848,3
7434,1649468878,3
7435,1649468908,3
7436,1649468938,3
7437,1649468968,3
7438,1649468998,3
7439,1649469028,3
7440,1649469058,3
7441,1649469088,3
7442,1649469118,3
7443,1649469148,3
7444,1649469178,3
7445,1649469208,3
7446,1649469238,4
7447,1649469268,4
7448,1649469298,4
7449,1649469328,4
7450,1649469358,4
7451,1649469388,4
7452,1649469418,4
7453,1649469448,4
7454,1649469478,4
7455,1649469508,4
7456,1649469538,4
7457,1649469568,4
7458,1649469598,4
7459,1649469628,4
7460,1649469658,4
7461,1649469688,4
7462,1649469718,4
7463,1649469748,4
7464,1649469778,2
7465,1649469808,2
7466,1649469838,2
7467,1649469868,2
7468,1649469898,2
7469,1649469928,2
7470,1649469958,2
7471,1649469988,2
7472,1649470018,2
7473,1649470048,2
7474,1649470078,2
7475,1649470108,2
7476,1649470138,2
7477,1649470168,2
7478,1649470198,2
7479,1649470228,2
7480,1649470258,2
7481,1649470288,2
7482,1649470318,2
7483,1649470348,2
7484,1649470378,2
7485,1649470408,2
7486,1649470438,2
7487,1649470468,4
7488,1649470498,4
7489,1649470528,4
7490,1649470558,4
7491,1649470588,4
7492,1649470618,4
7493,1649470648,4
7494,1649470678,4
7495,1649470708,4
7496,1649470738,4
7497,1649470768,4
7498,1649470798,4
7499,1649470828,4
7500,1649470858,4
7501,1649470888,4
7502,1649470918,4
7503,1649470948,4
7504,1649470978,4
7505,1649471008,4
7506,1649471038,4
7507,1649471068,4
7508,1649471098,4
7509,1649471128,4
7510,1649471158,4
7511,1649471188,4
7512,1649471218,4
7513,1649471248,4
7514,1649471278,4
7515,1649471308,4
7516,1649471338,1
7517,1649471368,1
7518,1649471398,1
7519,1649471428,1
7520,1649471458,1
7521,1649471488,1
7522,1649471518,1
7523,1649471548,1
7524,1649471578,1
7525,1649471608,1
7526,1649471638,1
7527,1649471668,1
7528,1649471698,1
7529,1649471728,1
7530,1649471758,1
7531,1649471788,1
7532,1649471818,1
7533,1649471848,1
7534,1649471878,1
7535,1649471908,1
7536,1649471938,1
7537,1649471968,1
7538,1649471998,1
7539,1649472028,1
7540,1649472058,1
7541,1649472088,1
7542,1649472118,1
7543,1649472148,1
7544,1649472178,1
7545,1649472208,1
7546,1649472238,1
7547,1649472268,1
7548,1649472298,1
7549,1649472328,1
7550,1649472358,1
7551,1649472388,1
7552,1649472418,1
7553,1649472448,1
7554,1649472478,1
7555,1649472508,1
7556,1649472538,1
7557,1649472568,3
7558,1649472598,3
7559,1649472628,3
7560,1649472658,3
7561,1649472688,3
7562,1649472718,3
7563,1649472748,3
7564,1649472778,3
7565,1649472808,3
7566,1649472838,3
7567,1649472868,3
7568,1649472898,3
7569,1649472928,3
7570,1649472958,3
7571,1649472988,3
7572,1649473018,3
7573,1649473048,3
7574,1649473078,3
7575,1649473108,3
7576,1649473138,3
7577,1649473168,3
7578,1649473198,3
7579,1649473228,3
7580,1649473258,3
7581,1649473288,3
7582,1649473318,3
7583,1649473348,3
7584,1649473378,3
7585,1649473408,3
7586,1649473438,3
7587,1649473468,3
7588,1649473498,3
7589,1649473528,3
7590,1649473558,3
7591,1649473588,3
7592,1649473618,3
7593,1649473648,3
7594,1649473678,3
7595,1649473708,3
7596,1649473738,3
7597,1649473768,3
7598,1649473798,3
7599,1649473828,3
7600,1649473858,3
7601,1649473888,3
7602,1649473918,3
7603,1649473948,3
7604,1649473978,3
7605,1649474008,3
7606,1649474038,3
7607,1649474068,3
7608,1649474098,3
7609,1649474128,3
7610,1649474158,3
7611,1649474188,3
7612,1649474218,3
7613,1649474248,3
7614,1649474278,3
7615,1649474308,3
7616,1649474338,3
7617,1649474368,3
7618,1649474398,3
7619,1649474428,3
7620,1649474458,3
7621,1649474488,3
7622,1649474518,3
7623,1649474548,3
7624,1649474578,3
7625,1649474608,3
7626,1649474638,3
7627,1649474668,3
7628,1649474698,3
7629,1649474728,3
7630,1649474758,3
7631,1649474788,3
7632,1649474818,3
7633,1649474848,3
7634,1649474878,3
7635,1649474908,3
7636,1649474938,3
7637,1649474968,3
7638,1649474998,3
7639,1649475028,3
7640,1649475058,3
7641,1649475088,3
7642,1649475118,3
7643,1649475148,3
7644,1649475178,3
7645,1649475208,3
7646,1649475238,3
7647,1649475268,3
7648,1649475298,3
7649,1649475328,3
7650,1649475358,3
7651,1649475388,3
7652,1649475418,2
7653,1649475448,2
7654,1649475478,2
7655,1649475508,2
7656,1649475538,2
7657,1649475568,2
7658,1649475598,2
7659,1649475628,2
7660,1649475658,2
7661,1649475688,2
7662,1649475718,2
7663,1649475748,2
7664,1649475778,2
7665,1649475808,2
7666,1649475838,2
7667,1649475868,2
7668,1649475898,2
7669,1649475928,2
7670,1649475958,2
7671,1649475988,2
7672,1649476018,2
7673,1649476048,2
7674,1649476078,2
7675,1649476108,2
7676,1649476138,2
7677,1649476168,2
7678,1649476198,2
7679,1649476228,2
7680,1649476258,2
7681,1649476288,2
7682,1649476318,2
7683,1649476348,2
7684,1649476378,2
7685,1649476408,2
7686,1649476438,2
7687,1649476468,2
7688,1649476498,2
7689,1649476528,2
7690,1649476558,2
7691,1649476588,2
7692,1649476618,2
7693,1649476648,2
7694,1649476678,2
7695,1649476708,2
7696,1649476738,2
7697,1649476768,2
7698,1649476798,2
7699,1649476828,2
7700,1649476858,2
7701,1649476888,2
7702,1649476918,2
7703,1649476948,2
7704,1649476978,2
7705,1649477008,2
7706,1649477038,2
7707,1649477068,2
7708,1649477098,2
7709,1649477128,2
7710,1649477158,2
7711,1649477188,1
7712,1649477218,1
7713,1649477248,1
7714,1649477278,1
7715,1649477308,1
7716,1649477338,1
7717,1649477368,1
7718,1649477398,1
7719,1649477428,1
7720,1649477458,1
7721,1649477488,1
7722,1649477518,1
7723,1649477548,1
7724,1649477578,1
7725,1649477608,1
7726,1649477638,1
7727,1649477668,1
7728,1649477698,1
7729,1649477728,1
7730,1649477758,1
7731,1649477788,1
7732,1649477818,1
7733,1649477848,1
7734,1649477878,1
7735,1649477908,1
7736,1649477938,1
7737,1649477968,1
7738,1649477998,1
7739,1649478028,1
7740,1649478058,1
7741,1649478088,1
7742,1649478118,1
7743,1649478148,1
7744,1649478178,1
7745,1649478208,1
7746,1649478238,1
7747,1649478268,1
7748,1649478298,1
7749,1649478328,1
7750,1649478358,1
7751,1649478388,1
7752,1649478418,1
7753,1649478448,1
7754,1649478478,1
7755,1649478508,1
7756,1649478538,1
7757,1649478568,1
7758,1649478598,1
7759,1649478628,1
7760,1649478658,1
7761,1649478688,1
7762,1649478718,1
7763,1649478748,1
7764,1649478778,1
7765,1649478808,1
7766,1649478838,1
7767,1649478868,1
7768,1649478898,1
7769,1649478928,1
7770,1649478958,1
7771,1649478988,1
7772,1649479018,1
7773,1649479048,1
7774,1649479078,1
7775,1649479108,1
7776,1649479138,1
7777,1649479168,1
7778,1649479198,1
7779,1649479228,1
7780,1649479258,1
7781,1649479288,1
7782,1649479318,1
7783,1649479348,1
7784,1649479378,1
7785,1649479408,1
7786,1649479438,1
7787,1649479468,1
7788,1649479498,1
7789,1649479528,1
7790,1649479558,1
7791,1649479588,1
7792,1649479618,1
7793,1649479648,1
7794,1649479678,1
7795,1649479708,1
7796,1649479738,1
7797,1649479768,1
7798,1649479798,1
7799,1649479828,1
7800,1649479858,1
7801,1649479888,1
7802,1649479918,1
7803,1649479948,1
7804,1649479978,1
7805,1649480008,1
7806,1649480038,1
7807,1649480068,1
7808,1649480098,1
7809,1649480128,1
7810,1649480158,1
7811,1649480188,1
7812,1649480218,1
7813,1649480248,1
7814,1649480278,1
7815,1649480308,1
7816,1649480338,1
7817,1649480368,1
7818,1649480398,1
7819,1649480428,1
7820,1649480458,1
7821,1649480488,1
7822,1649480518,1
7823,1649480548,1
7824,1649480578,1
7825,1649480608,1
7826,1649480638,1
7827,1649480668,1
7828,1649480698,1
7829,1649480728,1
7830,1649480758,1
7831,1649480788,1
7832,1649480818,1
7833,1649480848,1
7834,1649480878,1
7835,1649480908,1
7836,1649480938,1
7837,1649480968,1
7838,1649480998,1
7839,1649481028,1
7840,1649481058,1
7841,1649481088,1
7842,1649481118,1
7843,1649481148,1
7844,1649481178,1
7845,1649481208,1
7846,1649481238,2
7847,1649481268,2
7848,1649481298,2
7849,1649481328,2
7850,1649481358,2
7851,1649481388,2
7852,1649481418,2
7853,1649481448,2
7854,1649481478,2
7855,1649481508,2
7856,1649481538,2
7857,1649481568,2
7858,1649481598,2
7859,1649481628,2
7860,1649481658,2
7861,1649481688,2
7862,1649481718,2
7863,1649481748,2
7864,1649481778,2
7865,1649481808,2
7866,1649481838,2
7867,1649481868,2
7868,1649481898,2
7869,1649481928,2
7870,1649481958,2
7871,1649481988,2
7872,1649482018,2
7873,1649482048,2
7874,1649482078,2
7875,1649482108,2
7876,1649482138,2
7877,1649482168,2
7878,1649482198,2
7879,1649482228,2
7880,1649482258,2
7881,1649482288,2
7882,1649482318,2
7883,1649482348,2
7884,1649482378,4
7885,1649482408,4
7886,1649482438,4
7887,1649482468,4
7888,1649482498,4
7889,1649482528,4
7890,1649482558,4
7891,1649482588,4
7892,1649482618,4
7893,1649482648,4
7894,1649482678,4
7895,1649482708,4
7896,1649482738,4
7897,1649482768,4
7898,1649482798,4
7899,1649482828,4
7900,1649482858,4
7901,1649482888,4
7902,1649482918,4
7903,1649482948,4
7904,1649482978,4
7905,1649483008,4
7906,1649483038,4
7907,1649483068,4
7908,1649483098,4
7909,1649483128,4
7910,1649483158,4
7911,1649483188,4
7912,1649483218,4
7913,1649483248,4
7914,1649483278,4
7915,1649483308,4
7916,1649483338,4
7917,1649483368,4
7918,1649483398,4
7919,1649483428,4
7920,1649483458,4
7921,1649483488,4
7922,1649483518,4
7923,1649483548,4
7924,1649483578,4
7925,1649483608,4
7926,1649483638,4
7927,1649483668,4
7928,1649483698,4
7929,1649483728,4
7930,1649483758,4
7931,1649483788,4
7932,1649483818,4
7933,1649483848,4
7934,1649483878,4
7935,1649483908,4
7936,1649483938,4
7937,1649483968,4
7938,1649483998,4
7939,1649484028,4
7940,1649484058,4
7941,1649484088,4
7942,1649484118,2
7943,1649484148,2
7944,1649484178,2
7945,1649484208,2
7946,1649484238,2
7947,1649484268,2
7948,1649484298,2
7949,1649484328,2
7950,1649484358,2
7951,1649484388,2
7952,1649484418,2
7953,1649484448,2
7954,1649484478,2
7955,1649484508,2
7956,1649484538,2
7957,1649484568,2
7958,1649484598,2
7959,1649484628,2
7960,1649484658,2
7961,1649484688,2
7962,1649484718,2
7963,1649484748,2
7964,1649484778,2
7965,1649484808,2
7966,1649484838,2
7967,1649484868,2
7968,1649484898,2
7969,1649484928,2
7970,1649484958,2
7971,1649484988,2
7972,1649485018,2
7973,1649485048,2
7974,1649485078,2
7975,1649485108,2
7976,1649485138,2
7977,1649485168,2
7978,1649485198,2
7979,1649485228,2
7980,1649485258,2
7981,1649485288,2
7982,1649485318,2
7983,1649485348,2
7984,1649485378,2
7985,1649485408,2
7986,1649485438,2
7987,1649485468,2
7988,1649485498,2
7989,1649485528,2
7990,1649485558,2
7991,1649485588,2
7992,1649485618,2
7993,1649485648,2
7994,1649485678,2
7995,1649485708,2
7996,1649485738,2
7997,1649485768,2
7998,1649485798,2
7999,1649485828,2
8000,1649485858,2
8001,1649485888,2
8002,1649485918,2
8003,1649485948,2
8004,1649485978,2
8005,1649486008,2
8006,1649486038,2
8007,1649486068,2
8008,1649486098,2
8009,1649486128,2
8010,1649486158,2
8011,1649486188,2
8012,1649486218,2
8013,1649486248,2
8014,1649486278,2
8015,1649486308,2
8016,1649486338,2
8017,1649486368,2
8018,1649486398,2
8019,1649486428,1
8020,1649486458,1
8021,1649486488,1
8022,1649486518,1
8023,1649486548,1
8024,1649486578,1
8025,1649486608,1
8026,1649486638,1
8027,1649486668,1
8028,1649486698,1
8029,1649486728,1
8030,1649486758,1
8031,1649486788,1
8032,1649486818,1
8033,1649486848,4
8034,1649486878,4
8035,1649486908,4
8036,1649486938,4
8037,1649486968,4
8038,1649486998,4
8039,1649487028,4
8040,1649487058,4
8041,1649487088,4
8042,1649487118,4
8043,1649487148,4
8044,1649487178,4
8045,1649487208,4
8046,1649487238,4
8047,1649487268,4
8048,1649487298,4
8049,1649487328,1
8050,1649487358,1
8051,1649487388,1
8052,1649487418,1
8053,1649487448,1
8054,1649487478,1
8055,1649487508,1
8056,1649487538,1
8057,1649487568,1
8058,1649487598,1
8059,1649487628,1
8060,1649487658,1
8061,1649487688,1
8062,1649487718,1
8063,1649487748,1
8064,1649487778,1
8065,1649487808,1
8066,1649487838,1
8067,1649487868,1
8068,1649487898,1
8069,1649487928,1
8070,1649487958,1
8071,1649487988,1
8072,1649488018,1
8073,1649488048,1
8074,1649488078,1
8075,1649488108,1
8076,1649488138,1
8077,1649488168,1
8078,1649488198,1
8079,1649488228,1
8080,1649488258,1
8081,1649488288,1
8082,1649488318,1
8083,1649488348,1
8084,1649488378,1
8085,1649488408,1
8086,1649488438,1
8087,1649488468,1
8088,1649488498,1
8089,1649488528,1
8090,1649488558,1
8091,1649488588,1
8092,1649488618,1
8093,1649488648,1
8094,1649488678,1
8095,1649488708,1
8096,1649488738,1
8097,1649488768,1
8098,1649488798,1
8099,1649488828,1
8100,1649488858,1
8101,1649488888,1
8102,1649488918,1
8103,1649488948,1
8104,1649488978,1
8105,1649489008,1
8106,1649489038,1
8107,1649489068,1
8108,1649489098,1
8109,1649489128,1
8110,1649489158,1
8111,1649489188,1
8112,1649489218,1
8113,1649489248,1
8114,1649489278,1
8115,1649489308,1
8116,1649489338,1
8117,1649489368,1
8118,1649489398,1
8119,1649489428,1
8120,1649489458,1
8121,1649489488,1
8122,1649489518,1
8123,1649489548,1
8124,1649489578,1
8125,1649489608,1
8126,1649489638,1
8127,1649489668,1
8128,1649489698,1
8129,1649489728,1
8130,1649489758,1
8131,1649489788,1
8132,1649489818,1
8133,1649489848,1
8134,1649489878,1
8135,1649489908,1
8136,1649489938,1
8137,1649489968,1
8138,1649489998,1
8139,1649490028,1
8140,1649490058,1
8141,1649490088,1
8142,1649490118,1
8143,1649490148,1
8144,1649490178,1
8145,1649490208,1
8146,1649490238,1
8147,1649490268,1
8148,1649490298,1
8149,1649490328,1
8150,1649490358,1
8151,1649490388,1
8152,1649490418,1
8153,1649490448,1
8154,1649490478,1
8155,1649490508,3
8156,1649490538,3
8157,1649490568,3
8158,1649490598,3
8159,1649490628,3
8160,1649490658,3
8161,1649490688,3
8162,1649490718,3
8163,1649490748,3
8164,1649490778,3
8165,1649490808,3
8166,1649490838,3
8167,1649490868,3
8168,1649490898,3
8169,1649490928,3
8170,1649490958,3
8171,1649490988,3
8172,1649491018,3
8173,1649491048,3
8174,1649491078,3
8175,1649491108,3
8176,1649491138,3
8177,1649491168,3
8178,1649491198,3
8179,1649491228,3
8180,1649491258,3
8181,1649491288,3
8182,1649491318,3
8183,1649491348,3
8184,1649491378,3
8185,1649491408,3
8186,1649491438,3
8187,1649491468,3
8188,1649491498,3
8189,1649491528,3
8190,1649491558,3
8191,1649491588,3
8192,1649491618,3
8193,1649491648,3
8194,1649491678,3
8195,1649491708,3
8196,1649491738,3
8197,1649491768,3
8198,1649491798,3
8199,1649491828,3
8200,1649491858,3
8201,1649491888,3
8202,1649491918,3
8203,1649491948,3
8204,1649491978,3
8205,1649492008,3
8206,1649492038,3
8207,1649492068,3
8208,1649492098,3
8209,1649492128,3
8210,1649492158,3
8211,1649492188,3
8212,1649492218,3
8213,1649492248,3
8214,1649492278,3
8215,1649492308,3
8216,1649492338,3
8217,1649492368,3
8218,1649492398,3
8219,1649492428,3
8220,1649492458,3
8221,1649492488,3
8222,1649492518,3
8223,1649492548,3
8224,1649492578,3
8225,1649492608,3
8226,1649492638,3
8227,1649492668,3
8228,1649492698,3
8229,1649492728,3
8230,1649492758,3
8231,1649492788,3
8232,1649492818,3
8233,1649492848,3
8234,1649492878,3
8235,1649492908,3
8236,1649492938,3
8237,1649492968,3
8238,1649492998,3
8239,1649493028,3
8240,1649493058,3
8241,1649493088,3
8242,1649493118,3
8243,1649493148,3
8244,1649493178,3
8245,1649493208,3
8246,1649493238,3
8247,1649493268,3
8248,1649493298,3
8249,1649493328,3
8250,1649493358,3
8251,1649493388,3
8252,1649493418,3
8253,1649493448,3
8254,1649493478,3
8255,1649493508,3
8256,1649493538,3
8257,1649493568,3
8258,1649493598,3
8259,1649493628,3
8260,1649493658,3
8261,1649493688,3
8262,1649493718,3
8263,1649493748,3
8264,1649493778,3
8265,1649493808,3
8266,1649493838,3
8267,1649493868,3
8268,1649493898,3
8269,1649493928,3
8270,1649493958,3
8271,1649493988,3
8272,1649494018,3
8273,1649494048,3
8274,1649494078,3
8275,1649494108,3
8276,1649494138,3
8277,1649494168,3
8278,1649494198,3
8279,1649494228,3
8280,1649494258,3
8281,1649494288,3
8282,1649494318,3
8283,1649494348,3
8284,1649494378,3
8285,1649494408,3
8286,1649494438,3
8287,1649494468,3
8288,1649494498,3
8289,1649494528,3
8290,1649494558,3
8291,1649494588,1
8292,1649494618,1
8293,1649494648,1
8294,1649494678,1
8295,1649494708,1
8296,1649494738,1
8297,1649494768,1
8298,1649494798,1
8299,1649494828,1
8300,1649494858,1
8301,1649494888,1
8302,1649494918,1
8303,1649494948,3
8304,1649494978,3
8305,1649495008,3
8306,1649495038,3
8307,1649495068,3
8308,1649495098,3
8309,1649495128,3
8310,1649495158,3
8311,1649495188,3
8312,1649495218,3
8313,1649495248,3
8314,1649495278,3
8315,1649495308,3
8316,1649495338,3
8317,1649495368,3
8318,1649495398,3
8319,1649495428,3
8320,1649495458,3
8321,1649495488,3
8322,1649495518,3
8323,1649495548,3
8324,1649495578,3
8325,1649495608,3
8326,1649495638,3
8327,1649495668,3
8328,1649495698,3
8329,1649495728,3
8330,1649495758,3
8331,1649495788,3
8332,1649495818,3
8333,1649495848,3
8334,1649495878,3
8335,1649495908,3
8336,1649495938,3
8337,1649495968,3
8338,1649495998,3
8339,1649496028,3
8340,1649496058,3
8341,1649496088,3
8342,1649496118,3
8343,1649496148,3
8344,1649496178,3
8345,1649496208,3
8346,1649496238,3
8347,1649496268,3
8348,1649496298,3
8349,1649496328,3
8350,1649496358,3
8351,1649496388,3
8352,1649496418,3
8353,1649496448,3
8354,1649496478,1
8355,1649496508,1
8356,1649496538,1
8357,1649496568,1
8358,1649496598,1
8359,1649496628,1
8360,1649496658,1
8361,1649496688,1
8362,1649496718,1
8363,1649496748,1
8364,1649496778,1
8365,1649496808,1
8366,1649496838,1
8367,1649496868,1
8368,1649496898,1
8369,1649496928,1
8370,1649496958,1
8371,1649496988,1
8372,1649497018,1
8373,1649497048,1
8374,1649497078,1
8375,1649497108,1
8376,1649497138,1
8377,1649497168,1
8378,1649497198,1
8379,1649497228,1
8380,1649497258,1
8381,1649497288,1
8382,1649497318,1
8383,1649497348,1
8384,1649497378,1
8385,1649497408,1
8386,1649497438,1
8387,1649497468,1
8388,1649497498,2
8389,1649497528,2
8390,1649497558,2
8391,1649497588,2
8392,1649497618,2
8393,1649497648,2
8394,1649497678,2
8395,1649497708,2
8396,1649497738,2
8397,1649497768,2
8398,1649497798,2
8399,1649497828,2
8400,1649497858,2
8401,1649497888,2
8402,1649497918,2
8403,1649497948,2
8404,1649497978,2
8405,1649498008,2
8406,1649498038,2
8407,1649498068,2
8408,1649498098,2
8409,1649498128,2
8410,1649498158,2
8411,1649498188,2
8412,1649498218,2
8413,1649498248,2
8414,1649498278,2
8415,1649498308,2
8416,1649498338,2
8417,1649498368,2
8418,1649498398,2
8419,1649498428,2
8420,1649498458,2
8421,1649498488,2
8422,1649498518,2
8423,1649498548,2
8424,1649498578,2
8425,1649498608,2
8426,1649498638,2
8427,1649498668,2
8428,1649498698,2
8429,1649498728,2
8430,1649498758,2
8431,1649498788,2
8432,1649498818,2
8433,1649498848,2
8434,1649498878,2
8435,1649498908,2
8436,1649498938,2
8437,1649498968,2
8438,1649498998,2
8439,1649499028,2
8440,1649499058,2
8441,1649499088,2
8442,1649499118,2
8443,1649499148,2
8444,1649499178,3
8445,1649499208,3
8446,1649499238,3
8447,1649499268,3
8448,1649499298,3
8449,1649499328,3
8450,1649499358,3
8451,1649499388,3
8452,1649499418,3
8453,1649499448,3
8454,1649499478,3
8455,1649499508,3
8456,1649499538,3
8457,1649499568,3
8458,1649499598,3
8459,1649499628,3
8460,1649499658,3
8461,1649499688,3
8462,1649499718,3
8463,1649499748,3
8464,1649499778,3
8465,1649499808,3
8466,1649499838,3
8467,1649499868,3
8468,1649499898,3
8469,1649499928,3
8470,1649499958,3
8471,1649499988,3
8472,1649500018,3
8473,1649500048,3
8474,1649500078,3
8475,1649500108,3
8476,1649500138,3
8477,1649500168,3
8478,1649500198,3
8479,1649500228,3
8480,1649500258,3
8481,1649500288,3
8482,1649500318,3
8483,1649500348,3
8484,1649500378,3
8485,1649500408,3
8486,1649500438,3
8487,1649500468,3
8488,1649500498,3
8489,1649500528,3
8490,1649500558,3
8491,1649500588,3
